147	speech recognition word145 word1143 word948 word544 word1382 word632 word228 word1993 word977 word980 word998 word1237 word1820 word1381 word847 word1017 word552 word1918 word1359 word727 word1694 word260 word862
148	question answering word1351 word415 word1967 word909 word1627 word1472 word140 word1640 word414 word372 word1959 word916 word811 word384 word1344 word1207 word1492 word1334 word260 word1889 word140 word1556
149	text classification word900 word997 word1324 word224 word453 word186 word1303 word693 word219 word1201 word124 word1369 word1067 word1082 word663
150	machine learning word946 word739 word1408 word1877 word956 word871 word203 word312 word541 word14 word1451 word1682
151	natural language processing word1660 word1013 word1660 word794 word977 word29 word529 word1602 word89 word774 word609 word219 word1181 word1019 word593 word1967 word1350 word719 word1241 word1396 word869 word1012 word995 word953 word1141 word730 word612 word157 word1058 word60 word1217 word474 word408 word1710 word333 word1750 word1546 word1718 word1531 word1701
152	recommendation systems word836 word1249 word1406 word1882 word1024 word1031 word1420 word140 word1803 word263 word1465 word1741 word459 word675 word1025 word71 word1597 word1133 word218 word1837 word1190
153	computer vision word1975 word197 word61 word1597 word1041 word400 word687 word1270 word1261 word128 word626 word74 word722 word1653 word1394 word303 word1971 word1609 word1901 word70 word1702 word78 word1 word1146 word229 word715
154	reinforcement learning word1875 word272 word1512 word568 word1447 word1272 word829 word963 word413 word981 word1407
155	natural language processing word1305 word740 word9 word1493 word1304 word1623 word1274 word187 word1598 word256 word98 word1266 word487 word786 word516 word104 word232 word538 word1117 word1546 word1546 word1958 word267 word1339 word69 word93 word1069 word1912 word1896 word1353 word982 word1974 word1989 word604 word1919 word37 word272
156	recommendation systems word1136 word1201 word504 word1060 word1807 word425 word274 word707 word501 word1404 word1883 word1151
157	text classification word1587 word1167 word261 word544 word1686 word595 word888 word1324 word1375 word1915 word1702 word1117 word1378 word1124
158	text classification word282 word799 word797 word1000 word413 word1332 word1224 word1243 word41 word1263 word1781 word1930 word1345 word561 word929 word588 word635 word1617 word1663 word932 word1860 word1663 word231 word404 word966 word1573 word1864
159	machine learning word1667 word747 word308 word1377 word1543 word1487 word514 word1983 word1859 word331 word366 word1923 word718 word1126 word1717 word1449 word1700 word1711 word994 word176 word523 word1895 word690 word1449 word50 word196 word1396 word5 word722 word1571 word1589 word1087 word1482 word1521 word1767 word1125
160	natural language processing word1424 word1264 word411 word474 word217 word1029 word1716 word1911 word192 word1848 word149 word1631 word163 word979 word509
161	neural networks word1823 word1661 word1721 word1484 word720 word1406 word342 word526 word946 word52
162	neural networks word1937 word1410 word223 word500 word1196 word888 word1704 word951 word614 word426 word444 word856 word178 word1592 word767 word495 word1372 word1444 word1661 word1288 word39 word1830 word671 word166 word878 word352 word1672 word273 word554 word1181 word181
163	neural networks word335 word293 word1475 word727 word1608 word1298 word1573 word1309 word751 word1809 word1191 word1245 word376 word30 word1061 word1797 word1825 word1086 word71 word1943 word1646
164	computer vision word1365 word692 word563 word369 word1521 word487 word881 word1775 word1651 word1613 word1601 word1395 word329 word1239
165	natural language processing word281 word1545 word1219 word166 word1800 word1972 word1913 word1184 word1578 word149 word1511 word446 word1667 word428 word1073 word84 word254 word284 word834 word1570 word1915 word436 word1260 word1817 word845 word249 word109 word1250 word1142 word1891 word1452 word393 word1713 word1192 word1047 word1832 word1550 word1436 word1505 word1912
166	computer vision word1777 word1459 word411 word1621 word1400 word1696 word1563 word730 word363 word211 word814 word1865 word1292 word1966 word313 word17 word51 word1592 word1801 word1507 word976 word247 word1627 word788 word1239 word633 word299 word1888 word1447 word1761 word784 word1496 word288 word674 word1419 word1010 word525 word671
167	question answering word734 word1494 word726 word784 word320 word1456 word42 word1380 word677 word1699 word131 word1365 word1954 word1082 word482 word1887 word1908 word1454 word535 word501 word1265 word1515 word788 word1522 word1723 word1250 word1056 word1391
168	recommendation systems word1157 word237 word1788 word718 word1288 word471 word1792 word207 word727 word1967 word679 word1184 word967 word1006 word1618
169	recommendation systems word1904 word1639 word34 word1848 word25 word478 word469 word1036 word1273 word1762 word844 word1062 word236 word1714 word306 word94 word632 word1257 word1584 word792
170	text classification word20 word942 word552 word825 word776 word115 word1848 word727 word74 word1396 word1256 word1970 word543 word492 word9 word1918 word61 word723 word1304
171	natural language processing word1765 word1364 word1004 word551 word1959 word379 word573 word1050 word1138 word605 word897 word471 word1225 word1455 word329 word1995 word594 word1741 word499 word1367 word13 word1902 word1987 word1943 word1201 word305 word1041 word1700 word1176 word661 word715 word175 word191 word1752 word1744 word1274 word1300 word142 word1147 word1775
172	reinforcement learning word1475 word1391 word479 word74 word1781 word68 word1828 word997 word1719 word932 word1156 word1906 word934 word487 word307 word158 word229 word1469 word415 word1300 word1912 word1336 word1500
173	natural language processing word304 word673 word88 word399 word904 word1581 word1587 word1563 word264 word514 word1725
174	recommendation systems word565 word1607 word939 word1213 word1762 word1752 word1383 word461 word306 word240 word1124 word490 word834 word96 word1866 word973 word872 word1044 word526
175	question answering word1302 word145 word1964 word1387 word1615 word755 word505 word1030 word1364 word1489 word253 word1737 word1907 word299 word1404 word1948
176	question answering word1179 word1390 word1827 word564 word1253 word1291 word555 word1746 word1945 word1790 word1766 word1852 word980 word1445 word1181 word165 word318 word1468 word239 word1857 word570 word96 word420 word75 word1079 word1310 word146
177	speech recognition word466 word140 word1925 word1576 word1352 word1397 word1326 word1284 word1741 word1346 word292 word761 word628 word1314 word264 word1228 word729 word736 word924 word1625 word763 word152 word1402 word1437 word637 word1851 word1728 word247 word89 word457 word309 word646 word378 word247 word1133 word261 word12 word1633 word415
178	information retrieval word361 word1168 word652 word58 word1695 word1898 word1263 word1873 word777 word1744 word1725 word1858 word457 word1703 word128 word991 word271 word428 word1021 word869 word55 word1875 word487 word42 word1403 word1610
179	computer vision word1758 word413 word1009 word260 word1138 word294 word1984 word891 word1649 word1824 word1288 word22 word593 word57 word1086 word1199 word484
180	machine learning word734 word586 word1891 word1293 word1592 word1028 word1811 word412 word518 word287 word552 word1855 word903 word1638 word414 word1607 word1414 word1505 word1264 word1591 word1782 word1701 word1185 word1537 word121 word312 word322 word74
181	text classification word1370 word1526 word478 word449 word1001 word623 word1523 word581 word1068 word871 word1541 word14 word1318 word39 word757 word932 word1566 word593 word724 word549 word369 word539 word1410 word1476 word1569 word414 word192 word1579 word1126 word1034 word1117
182	information retrieval word1426 word348 word370 word732 word468 word552 word425 word1729 word1851 word1438 word1116 word353 word1741 word654 word1897 word119 word1579 word451 word739 word1183 word935 word317 word1278 word599 word520 word538 word789 word148 word1587 word983 word1209 word213 word1181 word380 word1164 word1064 word1539 word1402 word611
183	question answering word269 word187 word1401 word1723 word1720 word531 word1620 word976 word484 word1315 word618 word1030 word128 word33 word1757 word834 word706 word42 word1351 word7 word1866 word509 word1717 word560 word1441 word1531
184	neural networks word641 word458 word833 word1551 word61 word1146 word426 word1270 word1213 word941 word1154 word3 word795 word851 word1148 word626 word1638 word1848 word1209 word1334 word1747 word1519 word955 word1493 word620 word711 word1054 word141 word977 word915 word1598 word1203 word486 word1668 word635 word596
185	speech recognition word1238 word368 word1975 word1472 word1141 word169 word92 word1587 word571 word56 word1440 word704 word500 word1515 word240 word1406 word1058 word1200 word599 word1768 word1145 word1158 word279 word467 word510 word415 word1026 word485 word173 word1964
186	natural language processing word1616 word1785 word1613 word1541 word807 word240 word453 word1760 word1521 word446 word1922 word1571 word1639 word413 word1535 word1817 word1751 word22 word993 word1156
187	question answering word1684 word1960 word1639 word1188 word311 word557 word904 word1421 word338 word1174 word716 word928 word93 word1157 word1862 word1726 word831 word240 word525 word413 word590 word1630 word84 word570 word174 word1452 word1626 word708 word1857 word1565 word5 word708 word832 word136 word1790 word630 word1275 word1437 word1281 word1714
188	machine learning word1264 word459 word1534 word1701 word1414 word1452 word1196 word202 word1232 word665 word509 word1375 word1937 word1529
189	natural language processing word1300 word413 word1387 word769 word1741 word1300 word1193 word1387 word1873 word322 word1379 word1798 word1845 word378 word64 word1439 word652 word960 word741 word797 word420 word1621 word204 word587 word1983 word333 word681 word633 word1641 word982 word1229 word957
190	question answering word886 word1764 word1375 word1703 word1290 word260 word1634 word1254 word231 word945 word1290
191	information retrieval word1096 word1390 word1078 word172 word1888 word254 word1997 word718 word969 word148 word1836 word1384 word1186 word428 word1659
192	neural networks word1154 word1949 word123 word1266 word373 word649 word1440 word1698 word1998 word375 word610 word1183 word1653 word1146 word1745 word965 word167 word898 word654 word409 word1496 word439 word1536 word99 word1949 word339 word642 word1995 word1279 word570 word627 word22 word1931 word890
193	text classification word504 word1289 word115 word389 word187 word211 word1707 word1625 word820 word1002 word1841 word996
194	neural networks word1437 word1400 word1058 word760 word45 word874 word723 word467 word1609 word1222 word769 word878 word1084
195	natural language processing word490 word567 word169 word1363 word1512 word1568 word926 word654 word1006 word781 word106
196	text classification word1199 word810 word1511 word365 word1231 word781 word566 word1958 word1126 word133 word1732 word1619 word1539 word1611 word1425 word1261 word710 word1080 word626 word1077 word1948 word1632 word1278 word1280 word896 word1851 word374 word1324 word43 word1363 word1494 word1288 word1557 word1303 word1757 word1382
197	reinforcement learning word804 word1132 word1651 word1944 word1604 word898 word509 word1410 word1970 word24 word150 word732
198	question answering word6 word1939 word172 word1065 word615 word1857 word1629 word1499 word1864 word752 word964 word934 word787 word1000 word1853 word118 word285 word154 word1289 word1177 word288 word1491 word1225 word1167 word1249 word176 word521 word1857 word78 word636 word1751 word1468 word1755 word509 word1826 word349
199	question answering word1662 word1785 word1240 word712 word529 word975 word1466 word104 word1713 word808 word1251 word70
200	information retrieval word1487 word429 word1939 word364 word1581 word1158 word371 word614 word1815 word1366 word1260 word205 word1830 word1765 word1682 word1961 word1176 word797 word507 word197 word7 word1787 word1896 word1947 word1697 word168 word1363 word1159 word522 word1707 word1850 word1325
201	computer vision word751 word380 word1406 word449 word870 word926 word1222 word1174 word1598 word1540 word727 word808 word1664 word1651 word926 word1465 word1392 word618 word296 word805 word277 word1787 word1562 word882 word1882 word1629 word1462 word1562 word570 word1744 word293 word809 word1731 word1472 word1205 word1003 word1329
202	question answering word1730 word1151 word39 word248 word55 word182 word1185 word782 word1890 word1593 word60 word435 word1049 word125 word187 word1702 word1249 word1041 word1327 word1627 word698 word936 word709 word1859 word1455 word317 word1004 word777 word300 word1300 word670 word229 word199 word525 word61
203	text classification word919 word206 word926 word1352 word1368 word1021 word1546 word1670 word542 word1946 word1971 word898 word1685 word28 word1873 word641 word1745 word60 word163
204	reinforcement learning word704 word916 word1088 word1391 word1630 word157 word1264 word1418 word1368 word911 word1483 word1174 word1513 word1080 word478 word1939 word1894 word669 word670 word1123 word652 word1564 word132 word597 word1338 word1018 word1439 word118 word1121 word922 word145 word1950
205	recommendation systems word1453 word188 word108 word1377 word988 word1495 word153 word662 word1966 word501 word996 word1950 word97 word1132 word1839 word205 word274 word1842 word751
206	text classification word201 word1300 word198 word1828 word1963 word251 word430 word862 word382 word29 word234 word949 word562 word1105 word1952 word312 word607 word520 word1517 word1946 word821 word388 word637 word1199 word1231 word531 word1451 word1152 word171 word176
207	question answering word967 word1944 word793 word1529 word1314 word1309 word501 word638 word807 word474 word8 word470 word1491 word968 word1586 word905 word1389 word1624 word259 word1686 word18
208	computer vision word1561 word1222 word1119 word1229 word823 word1863 word963 word808 word964 word1400 word863 word1364 word1819 word585 word1244 word1471 word328 word427 word1004 word1535 word10 word950 word1381 word1172 word1624 word1126 word1026 word631 word1343 word1503 word1293
209	machine learning word387 word1708 word105 word708 word566 word1865 word323 word910 word1268 word269 word1796 word3 word1849 word422 word1436 word390 word533 word5 word731 word955 word688 word1932 word1395 word1084 word1116 word1549 word1192 word508
210	question answering word1489 word1896 word1610 word1147 word133 word835 word1496 word550 word1433 word1182 word822 word1721 word1500 word612 word272 word474 word1712 word955 word888 word890 word50 word879 word1290 word270
211	recommendation systems word1180 word481 word1609 word295 word914 word447 word894 word644 word1864 word1109 word1387 word1936 word783 word1752 word807 word823 word923 word703 word1838 word297
212	question answering word1055 word1136 word1125 word187 word1539 word648 word532 word976 word1157 word428 word650
213	text classification word1394 word1178 word1114 word1338 word671 word1735 word334 word1916 word1737 word1930 word1774 word1709 word1946 word1442 word1708 word661 word1883 word1201 word1351 word688 word472 word919 word1580 word15 word869 word1846 word547 word591 word1865 word747 word15 word1548
214	question answering word125 word214 word830 word1400 word472 word492 word1543 word212 word691 word1129 word1132 word417 word16 word26 word1266 word848 word274 word789 word1777 word1986 word1469 word1267 word73 word201 word1408 word993 word1291 word917 word1107 word1141
215	computer vision word623 word1294 word1050 word817 word750 word294 word1422 word994 word691 word688 word202
216	question answering word1800 word440 word1473 word1162 word572 word1977 word1185 word907 word416 word1531 word404 word709 word404 word1189 word1487 word1697 word837
217	text classification word1614 word408 word1358 word1231 word419 word1134 word1309 word854 word314 word1768 word1830 word729 word1468 word950 word1582
218	text classification word986 word1641 word1462 word1686 word779 word1816 word245 word1185 word400 word1601 word1036 word182 word265 word649 word13 word1791 word267 word1915 word1326 word1450 word649 word97 word1541 word322 word1042 word1629 word1742 word1000 word1108 word578 word433
219	computer vision word689 word1649 word185 word606 word4 word1480 word69 word473 word446 word1065 word853 word459 word1656 word727 word1473 word1910 word1169 word1112 word681 word160 word703 word44 word127 word872 word1266
220	question answering word531 word1320 word1235 word1878 word329 word549 word104 word1592 word1279 word1361 word373 word298 word331 word364 word450 word1914 word443 word975 word1570 word165 word1527 word448 word225 word1083 word1034 word854 word798 word698
221	speech recognition word1992 word1320 word652 word1983 word1412 word1978 word1520 word740 word524 word1700 word1386 word1750 word1066 word773 word239
222	question answering word34 word1579 word1427 word1891 word1992 word519 word1559 word1873 word1383 word372 word1254 word50 word1736 word1045 word919 word1010 word67 word796 word150 word1428
223	text classification word1321 word1127 word1383 word599 word1134 word1200 word1993 word524 word510 word1835 word1121 word441 word327 word805 word1948 word705 word933 word1448 word508 word1157 word766 word1387 word460 word1124 word1917 word766 word757 word1197 word1739 word961 word1559 word1925 word946 word614 word471 word480 word842
224	text classification word1105 word574 word266 word1686 word659 word1962 word858 word585 word1333 word846 word792 word1140 word1332 word190 word1528 word65 word1762 word1168 word1947 word651 word708 word559 word1465 word332 word984 word1256 word1601 word1043 word1941 word1747 word1380 word1321 word949
225	text classification word195 word1177 word954 word898 word861 word1745 word982 word99 word683 word658 word445 word710 word1103 word577 word1708 word273 word955 word485 word599 word1316 word1205 word397 word1702 word1536 word329 word8 word895 word1751 word1999 word1796
226	recommendation systems word335 word441 word517 word339 word776 word889 word1947 word674 word1660 word1237 word427 word233 word214 word546 word1558 word1306 word988 word1481 word1031 word1784 word923 word1048 word1589 word1896 word1097 word1775 word896 word1411 word1603 word1165 word1327 word41 word308 word1271 word863 word1855 word1684 word787 word1964 word182
227	natural language processing word411 word1053 word54 word1638 word1997 word1856 word1896 word1981 word388 word112 word622 word1866 word591 word662 word79 word1784 word198 word1562 word1683 word1135 word387 word520 word1120 word245 word563 word600 word1318 word586 word377 word1827 word1040 word1878 word1070
228	question answering word1520 word160 word1579 word1895 word1617 word641 word605 word1353 word1634 word1963 word1289 word1689 word21 word377 word1470 word1657 word1625 word1506 word1001 word1336 word1272 word25 word108 word1385 word1502 word287 word1603 word1885 word1045 word1215 word1486 word1135 word1278 word497 word948 word220 word409 word1405 word1205
229	reinforcement learning word1301 word1297 word1730 word1161 word647 word697 word90 word1496 word1310 word246
230	computer vision word1506 word133 word1011 word1841 word1942 word212 word1912 word1592 word1367 word1239 word1816 word1830 word1420 word439 word1429 word932
231	machine learning word1241 word1916 word1964 word89 word1258 word1307 word1332 word1620 word526 word1552 word1895 word1955
232	speech recognition word125 word1608 word1962 word1515 word1318 word218 word1778 word1356 word714 word1462 word1898 word1557 word425 word772 word757 word1295 word1676 word1977 word412 word1178
233	recommendation systems word1126 word1332 word1458 word1135 word713 word1540 word1455 word1274 word1782 word77 word97 word1510 word1556 word12 word1823 word1613 word1226
234	text classification word459 word1581 word1556 word1694 word167 word331 word771 word1152 word778 word1490 word844 word1499 word1495 word665 word735 word542 word1713 word1829 word1667 word1165 word1029 word1103 word948 word1072 word1626 word1100 word281 word1698 word1807 word44 word1202
235	natural language processing word1985 word76 word140 word696 word936 word645 word1647 word1181 word1408 word1480 word431 word1750 word1154 word964 word1311 word1065 word1437 word729 word970 word599 word672 word161 word1161 word179 word846 word453 word1177
236	recommendation systems word117 word1661 word1812 word1512 word459 word1844 word1967 word1676 word1737 word30 word1584 word1365 word1195 word1253 word853 word459 word874 word1058 word793 word70 word1395
237	machine learning word1920 word797 word389 word262 word987 word1334 word1695 word1773 word1938 word1895 word302 word1985 word174 word1528 word641 word993 word934
238	machine learning word884 word1754 word1150 word1282 word228 word603 word1876 word307 word543 word1049 word1723 word1589 word1670 word1493 word1437 word1955 word150 word196 word615 word1244 word1373 word1690 word324 word1356 word1575 word622 word396 word1791 word623 word437 word204 word1820 word74 word1655 word584 word838 word1012 word941
239	reinforcement learning word1721 word601 word1087 word1724 word61 word1904 word1678 word1401 word1536 word1371 word1166 word471 word1018 word1376 word1932 word1297 word64 word579 word997 word1774 word1781 word750 word1618 word924
240	natural language processing word1309 word528 word454 word653 word1112 word590 word1863 word1136 word96 word1248 word1329 word1431 word1266 word416 word350 word132 word575 word359
241	reinforcement learning word1980 word976 word1121 word1934 word234 word1515 word765 word437 word1025 word377 word1363 word1467 word1071 word1733 word331 word1558 word1107 word1188 word804 word501 word1961 word899 word1209 word1058
242	text classification word807 word1998 word1253 word1807 word835 word78 word1149 word1608 word691 word767 word485 word89 word1614 word41 word1537
243	speech recognition word1686 word1365 word1828 word1924 word349 word934 word123 word1971 word28 word1793 word682 word117 word1746 word560 word1993 word917 word1258 word175 word300 word542 word1517 word1807 word773 word936 word1872 word1953 word1272 word1106 word87 word907 word1052 word585 word443 word408 word595 word1390
244	question answering word1753 word146 word529 word482 word917 word1774 word646 word1484 word1494 word963 word539 word986 word668 word1274 word1508 word1580 word1046 word1496 word715 word819 word817 word1465 word1529 word366 word827 word501 word1634 word1275
245	information retrieval word1883 word77 word1727 word613 word52 word1418 word347 word878 word1888 word935 word1523 word1997 word470 word29 word1578 word1683 word1729 word592 word220
246	computer vision word395 word289 word1804 word514 word988 word372 word709 word525 word1607 word505 word150 word1091 word1396 word1648 word195 word1043 word1834 word656 word674 word681 word1111 word1759 word198 word1050 word13 word1231 word913 word1178 word1262 word1015 word1045 word1847 word1922 word810 word315 word153 word1296
247	natural language processing word1686 word427 word595 word611 word829 word504 word1834 word1279 word998 word1155 word1303 word1900 word1481 word1637 word618 word895 word288 word1187 word1902 word1568 word1566 word465 word1889 word162 word90 word1756 word1759 word1585 word513 word1452 word1449 word686 word262 word901 word1645 word799 word1633 word536 word214 word476
248	information retrieval word880 word242 word751 word635 word1680 word1985 word1498 word1181 word48 word1833 word606 word689 word1394 word577 word1175 word382 word838 word1359 word74 word47
249	natural language processing word1499 word593 word1415 word1007 word1484 word788 word147 word713 word1934 word1827 word1385 word1096 word305 word957 word954
250	speech recognition word71 word361 word142 word1406 word132 word395 word1035 word185 word949 word726 word773 word553 word327 word950 word553 word967 word919 word551 word1304 word927 word1492 word1144 word1329 word1201 word1901 word1872 word1137
251	text classification word1738 word1965 word912 word114 word1501 word1921 word185 word1430 word43 word1114 word805 word423 word1374 word1180 word1470 word1541 word342 word1730 word1679 word413 word970 word292 word249 word370 word1067 word359 word1543
252	speech recognition word1814 word1648 word1335 word120 word60 word1741 word1967 word913 word1929 word641 word17 word98 word1752 word1781 word1083 word642 word1206 word598 word585 word370 word1023 word418 word1043 word324 word1015 word1000 word1921 word1349 word811 word39 word1467 word1674 word653
253	natural language processing word1283 word1751 word359 word1610 word1290 word411 word1121 word324 word1585 word328 word1943 word1479 word1067 word1319 word1570 word947 word1347 word1242 word1723 word783 word1213 word1631 word1877 word176 word806 word1890 word47 word1833 word1989 word1040
254	recommendation systems word1475 word63 word1756 word770 word187 word1623 word1160 word942 word1376 word1525 word1094 word500
255	neural networks word1355 word398 word868 word1541 word903 word223 word581 word706 word1838 word1893 word1665 word1911 word1818 word394 word961 word171 word841 word768 word115
256	recommendation systems word1617 word1767 word269 word1629 word1231 word430 word701 word658 word1475 word723 word791 word609 word136 word867 word1525 word180 word1400 word929 word1358 word1817 word1364 word1261 word1874 word1441 word1932 word1028 word265 word231 word1328 word19 word68 word15 word891 word1307 word1974 word847
257	speech recognition word911 word578 word1228 word714 word1237 word245 word1497 word1907 word145 word1280 word610 word77 word1514 word1919 word945 word1058 word5 word825 word950 word1440 word1446 word1571 word180 word68 word1086 word90 word635 word1742 word459 word1046 word978 word683 word1727
258	neural networks word1337 word1613 word695 word602 word399 word90 word1811 word1807 word471 word1634 word1304 word47 word689 word667 word1308 word1062 word1235 word342 word1989 word1312 word521 word1942 word1666 word1476 word1699 word1725
259	neural networks word604 word723 word1027 word1935 word281 word1285 word1332 word792 word683 word223 word891 word1395 word159 word1617 word1427 word110 word1056 word267 word278 word672 word1153 word1005 word597 word510 word440 word1677 word666 word425 word191 word418 word1073 word581 word945 word134 word724 word194 word466
260	reinforcement learning word208 word447 word1623 word809 word329 word1173 word76 word273 word1946 word1093 word1600 word1780 word380 word723 word1345 word1585 word100 word1235 word1436
261	machine learning word785 word32 word244 word1748 word1238 word474 word327 word1418 word1089 word1311 word1123 word1834 word1909 word1604 word823 word1087 word504 word1972 word36 word1962 word934 word71 word128 word364 word1720 word1138
262	neural networks word1084 word554 word332 word318 word204 word57 word924 word525 word1812 word726 word376 word225 word43 word379 word1594 word1583 word1246 word21
263	question answering word1725 word620 word1901 word1772 word824 word1242 word697 word452 word1865 word1468 word1996 word458 word1890 word98 word803 word1757 word1779 word830 word1608
264	reinforcement learning word281 word1600 word84 word1818 word1311 word1159 word243 word1858 word1931 word162 word132 word1446 word484 word1418 word1707 word1410 word1753 word11 word1474 word1198 word1293 word1698 word1128 word995 word469 word773 word31 word1094
265	machine learning word1700 word1618 word896 word1678 word86 word705 word1952 word1906 word94 word1455 word576
266	text classification word1851 word408 word884 word600 word1971 word1870 word1938 word599 word172 word1265 word460 word1367 word949 word1570 word1991 word1999 word1549 word362 word634 word757 word102 word81 word1277 word58 word407 word491 word1131
267	text classification word1025 word1246 word1644 word1848 word655 word136 word841 word977 word438 word650 word831 word787 word1967 word1530 word1414 word1694 word760 word1180 word78 word254 word1758 word227 word279 word1997 word1369 word1299 word906 word1941 word1400 word823 word1297
268	question answering word979 word1541 word1393 word1626 word913 word1442 word1903 word143 word1460 word178 word1657 word1754 word1376 word1733 word27 word408 word182 word1100 word845 word17 word1546 word908 word628 word1096 word601 word1545 word964 word1067 word1921 word815 word759 word278 word1432
269	computer vision word1155 word1077 word579 word34 word26 word1293 word670 word1645 word1682 word1352
270	machine learning word1004 word511 word1473 word1351 word1242 word97 word1625 word1379 word1764 word1011 word960 word1973 word1620 word904 word1007 word1634 word599 word81 word1489 word1025 word680
271	reinforcement learning word1978 word1880 word1457 word934 word396 word1130 word502 word802 word908 word1594 word1138
272	machine learning word361 word934 word734 word1093 word1071 word62 word1413 word367 word200 word1854 word856 word1625 word1835 word1013 word438 word693 word252 word583 word189 word1098 word1102 word1935 word1614 word245 word1482 word1177 word1631 word508 word1637 word487 word1369 word760 word1207 word1235 word461 word1118 word1885 word500 word1638 word1600
273	speech recognition word1007 word1100 word937 word1793 word1243 word1414 word394 word1042 word692 word337 word99 word937 word802 word1444 word138 word174 word911 word378 word89 word1872 word1370 word71 word760 word1956 word1655 word208 word6 word1222 word7 word116 word810 word154 word221 word312 word637 word964 word692
274	recommendation systems word1140 word1972 word91 word738 word1427 word1175 word1946 word158 word902 word1645 word957 word588 word314 word1161 word1852 word1303 word368 word1025 word1768 word956 word1537 word1744 word1267
275	machine learning word1520 word791 word313 word1199 word1557 word1415 word1354 word1647 word1071 word726 word509 word82 word116 word624 word1734 word1938 word1894 word1400 word729 word290 word1769 word367 word805 word168 word550 word803 word1999
276	question answering word1994 word793 word156 word398 word1131 word1304 word620 word1536 word1925 word1383 word874 word1410
277	neural networks word1227 word1222 word1604 word1070 word697 word798 word1616 word47 word1814 word889 word988 word853 word1106 word171 word1522 word9 word1645 word1686 word1184 word1639 word1980 word718 word854 word776 word230 word332 word833
278	machine learning word229 word1705 word1844 word885 word368 word564 word896 word696 word220 word1593 word1733 word1263 word93 word208 word1054 word1782
279	machine learning word1333 word1262 word910 word484 word942 word552 word1463 word764 word1956 word1890 word116 word1031 word640 word1303 word1151 word711 word519 word581 word288 word1808 word1437 word1024 word976 word720 word560 word274 word350 word764 word1446 word586 word1423
280	speech recognition word1676 word274 word1965 word1483 word941 word46 word1931 word239 word1520 word860 word534 word759 word299 word1141 word1489 word608 word1451 word1640 word1233 word1850 word1002 word1750 word1242 word1035 word101 word1963 word1341 word1087 word1674 word92 word1587
281	machine learning word1823 word717 word1897 word760 word1105 word759 word1061 word505 word920 word134 word773 word96 word1918 word508 word266 word331
282	natural language processing word1004 word772 word1119 word1481 word1258 word1816 word1504 word1344 word844 word912 word1348 word1227 word1451 word310 word1054 word660 word849 word374 word1904 word524 word342 word1821 word300 word216
283	reinforcement learning word1884 word193 word1124 word787 word1941 word1744 word537 word1344 word1496 word1129 word925 word305 word901 word1880 word1831 word1452 word114 word1185 word1440 word1677 word836 word1168
284	computer vision word965 word1762 word1744 word14 word1914 word1430 word1127 word249 word605 word149 word1671 word1863 word1551 word1859 word180 word508 word833 word1580 word1653 word504 word272 word1400 word677 word1452 word1209 word897 word60 word1258 word1626 word196
285	neural networks word1499 word652 word75 word1893 word1162 word568 word174 word412 word1963 word1420 word1715 word1518 word1337 word207 word1558 word1365 word853 word670 word1572 word468 word274 word1123 word739 word26 word298 word443 word1791 word1728 word878 word98 word1099 word716 word228
286	machine learning word1189 word285 word1896 word1639 word542 word1394 word355 word993 word508 word1142 word1585 word692 word1509 word166 word871 word173 word579 word953 word412 word883 word1169
287	information retrieval word153 word1762 word756 word28 word233 word1949 word1033 word1435 word94 word604 word538 word581 word1442 word960 word220 word861 word457 word1166 word351 word1870 word1581 word1509 word547 word1573
288	recommendation systems word346 word1238 word130 word1930 word192 word1092 word1184 word982 word1358 word445 word354 word917 word662 word224 word1151 word796 word787 word631 word1144 word89 word1640 word956 word713 word470 word1481 word168
289	question answering word998 word1263 word1163 word524 word298 word692 word29 word1132 word1495 word1572 word466 word950 word1474 word827 word1003 word407 word367 word608 word1007 word706 word1962 word1977 word738 word1878 word1691 word159 word736 word687
290	computer vision word147 word1646 word736 word1700 word1844 word1409 word60 word1181 word1252 word1931 word237 word976 word797 word697 word1709 word264 word1287 word1417 word1650 word309 word259
291	recommendation systems word1880 word943 word894 word812 word1195 word442 word1452 word111 word702 word1515 word752 word1937 word1530 word1544 word1518 word1022 word898 word1863 word3 word1982
292	neural networks word1133 word221 word130 word1509 word62 word1037 word1863 word1924 word258 word763 word1428 word689
293	computer vision word1475 word752 word1890 word1824 word1848 word33 word1039 word1178 word1909 word1569 word270 word61 word893 word729 word1238 word1281 word1439 word675 word983 word950 word743 word1954 word290 word1414 word1449 word749
294	computer vision word1700 word837 word1307 word1625 word1056 word1082 word1073 word1856 word695 word1323 word926 word784 word1382 word919 word1525 word1104 word1852 word559 word272 word557 word798 word819 word471 word168 word1784 word1378 word1267 word489 word1804
295	natural language processing word1960 word1995 word1113 word1155 word1328 word652 word1534 word1076 word818 word797 word934 word1772 word302 word14 word258 word1114 word1177
296	speech recognition word323 word251 word1042 word1451 word912 word435 word755 word1415 word786 word670 word790 word462 word49 word1162 word82 word1777 word476 word1153 word1383 word1780 word1895 word1508
297	recommendation systems word51 word1187 word1755 word1770 word1363 word641 word1399 word1526 word1617 word1822 word1890 word1856
298	speech recognition word1632 word1866 word1756 word281 word1330 word443 word1199 word419 word487 word1870 word1534 word879
